I am  nid00712 rank 0 (total 64)
total of 8654 tasks
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: invalid value encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in greater
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in less
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in greater
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in less
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: divide by zero encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: divide by zero encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:45: RuntimeWarning: invalid value encountered in subtract
  gr = g - r_mag
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: divide by zero encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:46: RuntimeWarning: invalid value encountered in subtract
  rz = r_mag - z_mag
I am  nid00712 rank 36 (total 64)
  Slave nid00712 rank 36 executing "10" task_id "10"
  Slave nid00712 rank 36 executing "115" task_id "115"
  Slave nid00712 rank 36 executing "163" task_id "163"
  Slave nid00712 rank 36 executing "226" task_id "226"
  Slave nid00712 rank 36 executing "286" task_id "286"
  Slave nid00712 rank 36 executing "349" task_id "349"
  Slave nid00712 rank 36 executing "412" task_id "412"
  Slave nid00712 rank 36 executing "474" task_id "474"
  Slave nid00712 rank 36 executing "534" task_id "534"
  Slave nid00712 rank 36 executing "580" task_id "580"
  Slave nid00712 rank 36 executing "638" task_id "638"
  Slave nid00712 rank 36 executing "710" task_id "710"
  Slave nid00712 rank 36 executing "768" task_id "768"
  Slave nid00712 rank 36 executing "832" task_id "832"
  Slave nid00712 rank 36 executing "893" task_id "893"
  Slave nid00712 rank 36 executing "950" task_id "950"
  Slave nid00712 rank 36 executing "990" task_id "990"
  Slave nid00712 rank 36 executing "1046" task_id "1046"
  Slave nid00712 rank 36 executing "1110" task_id "1110"
  Slave nid00712 rank 36 executing "1158" task_id "1158"
  Slave nid00712 rank 36 executing "1206" task_id "1206"
  Slave nid00712 rank 36 executing "1269" task_id "1269"
  Slave nid00712 rank 36 executing "1321" task_id "1321"
  Slave nid00712 rank 36 executing "1368" task_id "1368"
  Slave nid00712 rank 36 executing "1429" task_id "1429"
  Slave nid00712 rank 36 executing "1488" task_id "1488"
  Slave nid00712 rank 36 executing "1550" task_id "1550"
  Slave nid00712 rank 36 executing "1618" task_id "1618"
  Slave nid00712 rank 36 executing "1693" task_id "1693"
  Slave nid00712 rank 36 executing "1767" task_id "1767"
  Slave nid00712 rank 36 executing "1844" task_id "1844"
  Slave nid00712 rank 36 executing "1934" task_id "1934"
  Slave nid00712 rank 36 executing "1997" task_id "1997"
  Slave nid00712 rank 36 executing "2053" task_id "2053"
  Slave nid00712 rank 36 executing "2109" task_id "2109"
  Slave nid00712 rank 36 executing "2202" task_id "2202"
  Slave nid00712 rank 36 executing "2279" task_id "2279"
  Slave nid00712 rank 36 executing "2342" task_id "2342"
  Slave nid00712 rank 36 executing "2387" task_id "2387"
  Slave nid00712 rank 36 executing "2445" task_id "2445"
  Slave nid00712 rank 36 executing "2509" task_id "2509"
  Slave nid00712 rank 36 executing "2564" task_id "2564"
  Slave nid00712 rank 36 executing "2605" task_id "2605"
  Slave nid00712 rank 36 executing "2671" task_id "2671"
  Slave nid00712 rank 36 executing "2742" task_id "2742"
  Slave nid00712 rank 36 executing "2792" task_id "2792"
  Slave nid00712 rank 36 executing "2855" task_id "2855"
  Slave nid00712 rank 36 executing "2909" task_id "2909"
  Slave nid00712 rank 36 executing "2952" task_id "2952"
  Slave nid00712 rank 36 executing "3023" task_id "3023"
  Slave nid00712 rank 36 executing "3089" task_id "3089"
  Slave nid00712 rank 36 executing "3139" task_id "3139"
  Slave nid00712 rank 36 executing "3182" task_id "3182"
  Slave nid00712 rank 36 executing "3240" task_id "3240"
  Slave nid00712 rank 36 executing "3303" task_id "3303"
  Slave nid00712 rank 36 executing "3366" task_id "3366"
  Slave nid00712 rank 36 executing "3419" task_id "3419"
  Slave nid00712 rank 36 executing "3481" task_id "3481"
  Slave nid00712 rank 36 executing "3544" task_id "3544"
  Slave nid00712 rank 36 executing "3618" task_id "3618"
  Slave nid00712 rank 36 executing "3671" task_id "3671"
  Slave nid00712 rank 36 executing "3734" task_id "3734"
  Slave nid00712 rank 36 executing "3836" task_id "3836"
  Slave nid00712 rank 36 executing "3899" task_id "3899"
  Slave nid00712 rank 36 executing "3962" task_id "3962"
  Slave nid00712 rank 36 executing "4025" task_id "4025"
  Slave nid00712 rank 36 executing "4088" task_id "4088"
  Slave nid00712 rank 36 executing "4151" task_id "4151"
  Slave nid00712 rank 36 executing "4214" task_id "4214"
  Slave nid00712 rank 36 executing "4277" task_id "4277"
  Slave nid00712 rank 36 executing "4340" task_id "4340"
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: invalid value encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: invalid value encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: invalid value encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in greater
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in less
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in greater
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in less
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: divide by zero encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: divide by zero encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: divide by zero encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:45: RuntimeWarning: invalid value encountered in subtract
  gr = g - r_mag
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:46: RuntimeWarning: invalid value encountered in subtract
  rz = r_mag - z_mag
I am  nid00712 rank 37 (total 64)
  Slave nid00712 rank 37 executing "11" task_id "11"
  Slave nid00712 rank 37 executing "116" task_id "116"
  Slave nid00712 rank 37 executing "164" task_id "164"
  Slave nid00712 rank 37 executing "227" task_id "227"
  Slave nid00712 rank 37 executing "287" task_id "287"
  Slave nid00712 rank 37 executing "350" task_id "350"
  Slave nid00712 rank 37 executing "413" task_id "413"
  Slave nid00712 rank 37 executing "475" task_id "475"
  Slave nid00712 rank 37 executing "535" task_id "535"
  Slave nid00712 rank 37 executing "581" task_id "581"
  Slave nid00712 rank 37 executing "639" task_id "639"
  Slave nid00712 rank 37 executing "711" task_id "711"
  Slave nid00712 rank 37 executing "769" task_id "769"
  Slave nid00712 rank 37 executing "833" task_id "833"
  Slave nid00712 rank 37 executing "895" task_id "895"
  Slave nid00712 rank 37 executing "951" task_id "951"
  Slave nid00712 rank 37 executing "1016" task_id "1016"
  Slave nid00712 rank 37 executing "1064" task_id "1064"
  Slave nid00712 rank 37 executing "1141" task_id "1141"
  Slave nid00712 rank 37 executing "1207" task_id "1207"
  Slave nid00712 rank 37 executing "1270" task_id "1270"
  Slave nid00712 rank 37 executing "1322" task_id "1322"
  Slave nid00712 rank 37 executing "1369" task_id "1369"
  Slave nid00712 rank 37 executing "1430" task_id "1430"
  Slave nid00712 rank 37 executing "1489" task_id "1489"
  Slave nid00712 rank 37 executing "1551" task_id "1551"
  Slave nid00712 rank 37 executing "1619" task_id "1619"
  Slave nid00712 rank 37 executing "1694" task_id "1694"
  Slave nid00712 rank 37 executing "1768" task_id "1768"
  Slave nid00712 rank 37 executing "1814" task_id "1814"
  Slave nid00712 rank 37 executing "1873" task_id "1873"
  Slave nid00712 rank 37 executing "1935" task_id "1935"
  Slave nid00712 rank 37 executing "1998" task_id "1998"
  Slave nid00712 rank 37 executing "2054" task_id "2054"
  Slave nid00712 rank 37 executing "2110" task_id "2110"
  Slave nid00712 rank 37 executing "2173" task_id "2173"
  Slave nid00712 rank 37 executing "2234" task_id "2234"
  Slave nid00712 rank 37 executing "2303" task_id "2303"
  Slave nid00712 rank 37 executing "2365" task_id "2365"
  Slave nid00712 rank 37 executing "2412" task_id "2412"
  Slave nid00712 rank 37 executing "2471" task_id "2471"
  Slave nid00712 rank 37 executing "2524" task_id "2524"
  Slave nid00712 rank 37 executing "2593" task_id "2593"
  Slave nid00712 rank 37 executing "2647" task_id "2647"
  Slave nid00712 rank 37 executing "2692" task_id "2692"
  Slave nid00712 rank 37 executing "2743" task_id "2743"
  Slave nid00712 rank 37 executing "2819" task_id "2819"
  Slave nid00712 rank 37 executing "2868" task_id "2868"
  Slave nid00712 rank 37 executing "2931" task_id "2931"
  Slave nid00712 rank 37 executing "2987" task_id "2987"
  Slave nid00712 rank 37 executing "3059" task_id "3059"
  Slave nid00712 rank 37 executing "3102" task_id "3102"
  Slave nid00712 rank 37 executing "3163" task_id "3163"
  Slave nid00712 rank 37 executing "3241" task_id "3241"
  Slave nid00712 rank 37 executing "3304" task_id "3304"
  Slave nid00712 rank 37 executing "3367" task_id "3367"
  Slave nid00712 rank 37 executing "3420" task_id "3420"
  Slave nid00712 rank 37 executing "3482" task_id "3482"
  Slave nid00712 rank 37 executing "3545" task_id "3545"
  Slave nid00712 rank 37 executing "3619" task_id "3619"
  Slave nid00712 rank 37 executing "3731" task_id "3731"
  Slave nid00712 rank 37 executing "3764" task_id "3764"
  Slave nid00712 rank 37 executing "3837" task_id "3837"
  Slave nid00712 rank 37 executing "3900" task_id "3900"
  Slave nid00712 rank 37 executing "3963" task_id "3963"
  Slave nid00712 rank 37 executing "4026" task_id "4026"
  Slave nid00712 rank 37 executing "4089" task_id "4089"
  Slave nid00712 rank 37 executing "4152" task_id "4152"
  Slave nid00712 rank 37 executing "4215" task_id "4215"
  Slave nid00712 rank 37 executing "4278" task_id "4278"
  Slave nid00712 rank 37 executing "4341" task_id "4341"
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: invalid value encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: divide by zero encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:43: RuntimeWarning: invalid value encountered in log10
  r_mag = 22.5 - 2.5 * n.log10(dat['flux_r'] / dat['mw_transmission_r'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: invalid value encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in greater
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:47: RuntimeWarning: invalid value encountered in less
  color_sgc = (g>21.825)&(g<22.825)&(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.218*gr+0.571<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in greater
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:48: RuntimeWarning: invalid value encountered in less
  color_ngc = (g>21.825)&(g<22.9)  &(-0.068*rz+0.457<gr)&(gr< 0.112*rz+0.773) &(0.637*gr+0.399<rz)&(rz<-0.555*gr+1.901)
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:44: RuntimeWarning: divide by zero encountered in log10
  z_mag = 22.5 - 2.5 * n.log10(dat['flux_z'] / dat['mw_transmission_z'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:42: RuntimeWarning: divide by zero encountered in log10
  g     = 22.5 - 2.5 * n.log10(dat['flux_g'] / dat['mw_transmission_g'])
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:46: RuntimeWarning: invalid value encountered in subtract
  rz = r_mag - z_mag
/global/u2/h/huikong/obiwan_codes/obiwan_Aug/obiwan_code/py/obiwan/Drones/obiwan_analysis/preprocess/collect/collect.py:45: RuntimeWarning: invalid value encountered in subtract
  gr = g - r_mag
I am  nid00712 rank 38 (total 64)
  Slave nid00712 rank 38 executing "12" task_id "12"
  Slave nid00712 rank 38 executing "70" task_id "70"
  Slave nid00712 rank 38 executing "133" task_id "133"
  Slave nid00712 rank 38 executing "196" task_id "196"
  Slave nid00712 rank 38 executing "288" task_id "288"
  Slave nid00712 rank 38 executing "351" task_id "351"
  Slave nid00712 rank 38 executing "414" task_id "414"
  Slave nid00712 rank 38 executing "481" task_id "481"
  Slave nid00712 rank 38 executing "552" task_id "552"
  Slave nid00712 rank 38 executing "607" task_id "607"
  Slave nid00712 rank 38 executing "659" task_id "659"
  Slave nid00712 rank 38 executing "725" task_id "725"
  Slave nid00712 rank 38 executing "793" task_id "793"
  Slave nid00712 rank 38 executing "858" task_id "858"
  Slave nid00712 rank 38 executing "910" task_id "910"
  Slave nid00712 rank 38 executing "976" task_id "976"
  Slave nid00712 rank 38 executing "1047" task_id "1047"
  Slave nid00712 rank 38 executing "1111" task_id "1111"
  Slave nid00712 rank 38 executing "1159" task_id "1159"
  Slave nid00712 rank 38 executing "1240" task_id "1240"
  Slave nid00712 rank 38 executing "1284" task_id "1284"
  Slave nid00712 rank 38 executing "1341" task_id "1341"
  Slave nid00712 rank 38 executing "1431" task_id "1431"
  Slave nid00712 rank 38 executing "1490" task_id "1490"
  Slave nid00712 rank 38 executing "1552" task_id "1552"
